topic,argument,summary,stance,ibm_pro_deb_qs
gayRights,"Lawmakers should not allow gay marriage on the grounds that the two counterparts are of the same sex, which does not fit the marriage definition.",Gay marriages are not normal/against nature.,-1,0.6915733814239502
gayRights,I went into that discussion because the purpose of life is supported when men and women have children,Gay marriages are not normal/against nature.,-1,0.3535149693489074
gayRights,the purpose of life is supported when men and women have children.,Gay marriages are not normal/against nature.,-1,0.4622845649719238
gayRights,I believe that homosexual sex is not natural,Gay marriages are not normal/against nature.,-1,0.3385678231716156
gayRights,Marriage is only currently legal between a man and a woman.,Gay marriages are not normal/against nature.,-1,0.5253786444664001
gayRights,The goal of marriage sto produce offspring to fight the eventual alien invasion.,Gay marriages are not normal/against nature.,-1,0.4588295221328735
gayRights,but a father and a mother is the  only  correct way to have a family.,Gay marriages are not normal/against nature.,-1,0.5460988879203796
gayRights,"Tell me, where in the Universal Declaration of Human Rights does it gives homosexuals the right to marry?",Gay marriages are not normal/against nature.,-1,0.4924381673336029
gayRights,"However, in another sense, it is wrong due to the fact that it stops the world from growing in numbers.",Gay marriages are not normal/against nature.,-1,0.4464905858039856
gayRights,MOST men and women must be attracted to each other to inorder to grow and advane as a human race.,Gay marriages are not normal/against nature.,-1,0.6421386003494263
gayRights,"Marriage has always been between the basic family unit...one mother, one father who produce children.",Gay marriages are not normal/against nature.,-1,0.5132297277450562
gayRights,no homosexual couple can produce a child on their own,Gay marriages are not normal/against nature.,-1,0.5393831729888916
gayRights,"Marriage is defined as between a man and a woman, with one of the main purposes being to procreate and have children, once you take that ability away there is no way it can be a marriage.",Gay marriages are not normal/against nature.,-1,0.6286614537239075
gayRights,"If some one said to you ""I know this married couple, Amari and Jaidyn, who....""  and we were to use the current definition, then you would know that one of those people is male and the other female (although you may not be able to decide which is which).",Gay marriages are not normal/against nature.,-1,0.4878527820110321
gayRights,"In a ""sense"" if one person can't produce an offspring, he or she is opposing the purpose of life in ONE WAY",Gay marriages are not normal/against nature.,-1,0.485332041978836
gayRights,Homosexuals are wrong because they stop the world from populating,Gay marriages are not normal/against nature.,-1,0.6049714684486389
gayRights,Not producing an offsprings opposes the purpose of life by not increasing your own race in numbers.,Gay marriages are not normal/against nature.,-1,0.4918673634529114
gayRights,Sexuality isn't predetermined at birth.,Gay marriages are not normal/against nature.,-1,0.4274427890777588
gayRights,"the state sees marriage as a procreative type union, gays never form this union, and therefore the goverment has no reason to allow it.",Gay marriages are not normal/against nature.,-1,0.6636793613433838
gayRights,there should no be gay marriges because GOD made Adam and Eve Not Adam and Steve.,Gay marriages are not normal/against nature.,-1,0.3767243921756744
gayRights,marriage is between one man and one women.,Gay marriages are not normal/against nature.,-1,0.460300087928772
gayRights,Men should fall in love with women that's why they where created and women should get married to men because it makes ever ting easier.,Gay marriages are not normal/against nature.,-1,0.5394392013549805
gayRights,"the right to marry only applies to a  man and a woman  of appropriate age, if we give homosexuals the right to marry then pedophiles can call for the same right.",Gay marriages are not normal/against nature.,-1,0.6774265766143799
gayRights,"Weather it be environmental, or genetic, because someone feels as if a specific kind of behavior is ""natural"" does not make it so",Gay marriages are not normal/against nature.,-1,0.3761665523052215
gayRights,Marriage in culture is usually viewed as a male and a female + children,Gay marriages are not normal/against nature.,-1,0.4517668187618255
gayRights,"Laws ought to be based on logic, and there is no logical reason to engage in homosexual behavior.",Gay marriages are not normal/against nature.,-1,0.7057086229324341
gayRights,Gays are basically women with cocks.,Gay marriages are not normal/against nature.,-1,0.4371320307254791
gayRights,why would men or women act as their opposite gender?,Gay marriages are not normal/against nature.,-1,0.4916082322597503
gayRights,here should be no homosexuals at all because it is not right to start doing things that a gender should not do.,Gay marriages are not normal/against nature.,-1,0.5700549483299255
gayRights,Prove that homosexuality is natural.,Gay marriages are not normal/against nature.,-1,0.4470081925392151
gayRights,"If this such society existed, homosexuality is wrong.",Gay marriages are not normal/against nature.,-1,0.4775440096855163
gayRights,Homosexuals does not support the purpose of life by not producing children,Gay marriages are not normal/against nature.,-1,0.4188405275344848
gayRights,"If you have a civilization with mostly female homosexuals, how can that society continue to grow where there is no future citizens?",Gay marriages are not normal/against nature.,-1,0.5165422558784485
gayRights,they should'nt if their children percieved that their family is abnormal that mindset will stay with him for a pretty good long time.,Gay marriages are not normal/against nature.,-1,0.4306630790233612
gayRights,"Marriage is in most places, defined as a man and a woman.",Gay marriages are not normal/against nature.,-1,0.4619080722332001
gayRights,God made man for woman and woman for man.,Gay marriages are not normal/against nature.,-1,0.3959618210792541
