topic,argument,key_point,stance,label,ibm_pro_deb_qs
We should abolish the three-strikes laws,"the three strikes law deters repeat offenders from repeating their crimes because the fourth time, they will be punished more severely,",the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9552077054977417
We should abolish the three-strikes laws,three strike laws keep people who've killed a lot off the street.,repeat offenders should be punished accordingly,-1,-1,0.9224116802215576
We should abolish the three-strikes laws,"its a great crime deterrent,  people dont feel secure committing crimes knowing they will be locked up for life.",the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8210029006004333
We should abolish the three-strikes laws,"its a great crime deterrent,  people dont feel secure committing crimes knowing they will be locked up for life.",we should have strong laws that send strong messages to criminals,-1,-1,0.8210029006004333
We should abolish the three-strikes laws,the three-strikes law has limited the amount of smaller crimes like robbery so it has been effective and should remain.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9163438677787781
We should abolish the three-strikes laws,the three-strikes law has limited the amount of smaller crimes like robbery so it has been effective and should remain.,we should have strong laws that send strong messages to criminals,-1,-1,0.9163438677787781
We should abolish the three-strikes laws,if we abolish the three-strikes laws then the prisons will continue to be like a revolving door with offenders continuing on the same line.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8613357543945312
We should abolish the three-strikes laws,if we abolish the three-strikes laws then the prisons will continue to be like a revolving door with offenders continuing on the same line.,repeat offenders should be punished accordingly,-1,-1,0.8613357543945312
We should abolish the three-strikes laws,we should not abolish three strike laws because a man/woman especially who made a serious crimes should be convicted longer.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8097652196884155
We should abolish the three-strikes laws,three strike laws can help lower crime rates,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9526069164276123
We should abolish the three-strikes laws,three strike laws can help lower crime rates,we should have strong laws that send strong messages to criminals,-1,-1,0.9526069164276123
We should abolish the three-strikes laws,this law is good for young people who would learn their lesson and become good adults,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8193387985229492
We should abolish the three-strikes laws,this law is good for young people who would learn their lesson and become good adults,we should have strong laws that send strong messages to criminals,-1,-1,0.8193387985229492
We should abolish the three-strikes laws,the three strike law deters crime of repeat offenders.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9384896159172058
We should abolish the three-strikes laws,the three strike law deters crime of repeat offenders.,we should have strong laws that send strong messages to criminals,-1,-1,0.9384896159172058
