topic,argument,key_point,stance,label,set,ibm_pro_deb_qs
We should fight urbanization,urbanization destroys nature and destroys the world for future generations.,Urbanization harms the environment,1,1,train,0.8872607350349426
We should fight urbanization,Urbanization destroys nature and increases pollution.,Urbanization harms the environment,1,1,train,0.917859435081482
We should fight urbanization,urbanization destroys nature by using large amounts of the water and land available.,Urbanization harms the environment,1,1,train,0.9039850234985352
We should fight urbanization,urbanization destroys the countryside and with it much natural beauty.,Urbanization harms the environment,1,1,train,0.8924113512039185
We should fight urbanization,"urbanization destroys the enviroment, and mankind should be finding ways of utilising the space already occupied more efficiently instead.",Urbanization harms the environment,1,1,train,0.8741487860679626
We should fight urbanization,urbanization destroys the natural beauty of the area and should be fought against,Urbanization harms the environment,1,1,train,0.904408872127533
We should fight urbanization,urbanization destroys valuable green space and contributes to the planet's ever growing pollution problem.,Urbanization harms the environment,1,1,train,1.008679747581482
We should fight urbanization,urbanization from village areas brings in more workforce which could help the economy,Urbanization benefits the economy,-1,1,train,0.935862362384796
We should fight urbanization,urbanization ghettos up an area and ruins it making it too populated and more crimes happen,Urbanization causes crime,1,1,train,0.8283107876777649
We should fight urbanization,"urbanization gives people more access to public transportation, employment opportunities, and health care services.",Cities offer more opportunities,-1,1,train,1.018993616104126
We should fight urbanization,"urbanization goes hand in hand with mass transit, leading to more jobs and an easier way to get to those jobs, which benefits everybody.",Cities offer more opportunities,-1,1,train,0.9321658611297609
We should fight urbanization,"urbanization harms the environment by replacing green, natural spaces with concrete jungles.",Urbanization harms the environment,1,1,train,0.9499619007110596
We should fight urbanization,urbanization has everything nearby some those that can't travel far will have everything they need close to them,Cities offer more opportunities,-1,1,train,0.694619357585907
We should fight urbanization,urbanization has no regards to environmental protection and causes severe pollution,Urbanization harms the environment,1,1,train,0.927321434020996
We should fight urbanization,urbanization helps people find better jobs,Cities offer more opportunities,-1,1,train,0.923631191253662
We should fight urbanization,urbanization helps people stay close to the stuff they need like grocery stores,Cities offer more opportunities,-1,1,train,0.8348299264907837
We should fight urbanization,urbanization helps to create jobs & new opportunities for people,Cities offer more opportunities,-1,1,train,0.9161940813064576
We should fight urbanization,urbanization hurts nature which in turns harms the people and future generations.,Urbanization harms the environment,1,1,train,0.94221693277359
We should fight urbanization,urbanization hurts the environment & takes away from nature,Urbanization harms the environment,1,1,train,0.9018527269363404
We should fight urbanization,urbanization id needed to allow business to flourish and communities to succeed.,Urbanization benefits the economy,-1,1,train,0.7366865277290344
We should fight urbanization,urbanization increases pollution and congestion in cities.,Urbanization harms the environment,1,1,train,0.9653449058532716
We should fight urbanization,urbanization is a good thing because there is more jobs available,Cities offer more opportunities,-1,1,train,0.7862705588340759
We should fight urbanization,urbanization is a grave threat to our environment and it should be stopped.,Urbanization harms the environment,1,1,train,0.943505883216858
We should fight urbanization,"urbanization is a major source of pollution when you consider large cities such as london, where air quality is extremely poor and children suffer from respiratory diseases.",Urbanization harms the environment,1,1,train,0.9419402480125428
